"WC_ID";"WC_Text";"WC_luecken"
"3118";"A sad superhero with a sopping wet anus.";"0"
"3119";"A sexy dog with a sopping wet cock.";"0"
"3120";"A sexy dragon with a spectacular ballsack.";"0"
"3121";"A sexy farmer with a creamy penis.";"0"
"3122";"A sexy guy with an epic penis.";"0"
"3123";"A sexy husband with a surprisingly large dong.";"0"
"3124";"A sexy milkman with a perfectly-formed erection.";"0"
"3125";"A smiling bro with a glistening cock.";"0"
"3126";"A smiling farmer with the world's biggest pussy.";"0"
"3127";"A smiling prince with a sopping wet dingus.";"0"
"3128";"A smiling Rabbi with a weird ballsack.";"0"
"3129";"A smiling school teacher with history's greatest twat.";"0"
"3130";"A tall boss with a creamy pair of nipples.";"0"
"3131";"A tall milkman with a sopping wet ballsack.";"0"
"3132";"A tall nurse with a hairy penis.";"0"
"3133";"A tall nurse with a spectacular ballsack.";"0"
"3134";"A tall President with an infinite vagina.";"0"
"3135";"A tall Rabbi with the world's biggest vagina.";"0"
"3136";"A tall Republican with a glorious cock.";"0"
"3137";"A tall Republican with a spectacular pair of tits.";"0"
"3138";"A tall surgeon with an inspiring dick.";"0"
"3139";"A tiny baseball player with a sopping wet scrotum.";"0"
"3140";"A tiny baseball player with a tiny, upsetting clit.";"0"
"3141";"A tiny Batman with the world's smallest pair of nipples.";"0"
"3142";"A tiny CEO with a chocolate-covered asshole.";"0"
"3143";"A tiny dentist with a sopping wet taint.";"0"
"3144";"A tiny fireman with a sopping wet cock.";"0"
"3145";"A tiny guy with a wonderful taint.";"0"
"3146";"A tiny prince with a perfectly-formed dick.";"0"
"3147";"A tiny Republican with an impressive pair of tits.";"0"
"3148";"A tiny school teacher with history's greatest pair of tits.";"0"
"3149";"A tiny woman with a chocolate-covered cock.";"0"
"3150";"A trembling dog with history's greatest penis.";"0"
"3151";"A trembling farmer with a wonderful scrotum.";"0"
"3152";"A trembling grandfather with history's greatest twat.";"0"
"3153";"A trembling guy with an extra erection.";"0"
"3154";"A trembling hunk with history's greatest twat.";"0"
"3155";"A trembling milkman with a perfectly-formed erection.";"0"
"3156";"A trembling mom with a shit-covered asshole.";"0"
"3157";"A trembling Republican with a glorious dong.";"0"
"3158";"A trembling teacher with a weird ballsack.";"0"
"3159";"A trembling woman with the world's biggest asshole.";"0"
"3160";"A winking astronaut with a tiny, upsetting pecker.";"0"
"3161";"A winking Batman with a crappy pair of nipples.";"0"
"3162";"A winking CEO with a crappy asshole.";"0"
"3163";"A winking congressman with a creamy asshole.";"0"
"3164";"A winking dad with a creamy butthole.";"0"
"3165";"A winking dude with an infinite erection.";"0"
"3166";"A winking garbageman with a sopping wet pussy.";"0"
"3167";"A winking garbageman with an infinite dong.";"0"
"3168";"A winking god with a weird ballsack.";"0"
"3169";"A winking milkman with a glorious pair of nipples.";"0"
"3170";"A winking novelist with a tremendous dingus.";"0"
"3171";"A winking Republican with a weird penis.";"0"
"3172";"A winking woman with a creamy penis.";"0"
"3173";"A wizard with a chocolate-covered scrotum.";"0"
"3174";"An average dad with a tremendous ballsack.";"0"
"3175";"An average dentist with a glorious scrotum.";"0"
"3176";"An average dragon with a glistening clitoris.";"0"
"3177";"An average farmer with an inspiring penis.";"0"
"3178";"An average fireman with the world's smallest penis.";"0"
"3179";"An average garbageman with an infinite vagina.";"0"
"3180";"An eager cop with an extra ballsack.";"0"
"3181";"An eager farmer with a beautiful pussy.";"0"
"3182";"An eager hipster with a glistening cock.";"0"
"3183";"An eager nerd with a crappy taint.";"0"
"3184";"An eager nurse with a shit-covered taint.";"0"
"3185";"An eager prince with a sopping wet twat.";"0"
"3186";"An eager school teacher with a glorious cock.";"0"
"3187";"An ordinary bro with a shit-covered penis.";"0"
"3188";"An ordinary CEO with a perfectly-formed scrotum.";"0"
"3189";"An ordinary cop with a chocolate-covered ballsack.";"0"
"3190";"An ordinary dentist with the world's smallest vagina.";"0"
"3191";"An ordinary dragon with a surprisingly large pair of tits.";"0"
"3192";"An ordinary novelist with a smooth penis.";"0"
"3193";"An ordinary prince with a beautiful pussy.";"0"
"3194";"An ordinary Republican with a tiny, upsetting cock.";"0"
"3195";"An ordinary school teacher with a creamy clitoris.";"0"
"3196";"An ordinary school teacher with a sopping wet butthole.";"0"
"3197";"An ordinary woman with a glistening twat.";"0"
"3198";"An otherwise unremarkable baseball player with a tiny, upsetting twat.";"0"
"3199";"An otherwise unremarkable bro with a glorious pair of tits.";"0"
"3200";"An otherwise unremarkable dad with a sopping wet dingus.";"0"
"3201";"An otherwise unremarkable dragon with a smooth clitoris.";"0"
"3202";"An otherwise unremarkable god with a shit-covered vagina.";"0"
"3203";"An otherwise unremarkable milkman with a smooth asshole.";"0"
"3204";"An otherwise unremarkable mom with a glistening dingus.";"0"
"3205";"An otherwise unremarkable novelist with an impressive clitoris.";"0"
"3206";"An otherwise unremarkable nurse with history's greatest scrotum.";"0"
"3207";"An otherwise unremarkable woman with an epic ballsack.";"0"
"3208";"An otherwise unremarkablenurse with history's greatest scrotum.";"0"
"3209";"Some kind of astronaut with quite a pussy.";"0"
"3210";"Some kind of CEO with a smooth dick.";"0"
"3211";"Some kind of congressman with a glistening cock.";"0"
"3212";"Some kind of cop with a hairy dick.";"0"
"3213";"Some kind of dad with a tremendous scrotum.";"0"
"3214";"Some kind of dragon with a creamy twat.";"0"
"3215";"Some kind of god with a surprising large asshole.";"0"
"3216";"Some kind of hunk with a shit-covered dingus.";"0"
"3217";"Some kind of milkman with a crappy dingus.";"0"
"3218";"Some kind of milkman with a tiny, upsetting penis.";"0"
"3219";"Some kind of nurse with a creamy taint.";"0"
"3220";"Some kind of rabbi with a beautiful erection.";"0"
"3221";"Some kind of Rabbi with history's greatest dingus.";"0"
"3222";"Some kind of woman with a sopping wet clitoris.";"0"
"3223";"The most gorgeous president with the greatest dick.";"0"
"3224";"Yet another astronaut with a creamy twat.";"0"
"3225";"Yet another Batman with an epic pecker.";"0"
"3226";"Yet another grandfather with an inspiring dong.";"0"
"3227";"Yet another guy with an impressive dick.";"0"
"3228";"Yet another nerd with a smooth ballsack.";"0"
"3229";"Yet another President with a wonderful dick.";"0"
"3230";"Yet another superhero with a smooth dong.";"0"
"3231";"Yet another surgeon with a creamy pecker.";"0"
"3232";"25 shitty jokes about House of Cards.";"0"
"3233";"A 6-hour conversation on gender and queer theory.";"0"
"3234";"A big black dildo.";"0"
"3235";"A bigger, blacker knitting bag.";"0"
"3236";"A black-owned and operated business.";"0"
"3237";"A blow job from Shark Girl, with teeth.";"0"
"3238";"A boomtown whore.";"0"
"3239";"A botched genital piercing.";"0"
"3240";"A burning orphanage.";"0"
"3241";"A cat with... hands.";"0"
"3242";"A complicated relationship with food.";"0"
"3243";"A copy of Bedside Hitler.";"0"
"3244";"A Craptrap";"0"
"3245";"A dollw that pees real pee!";"0"
"3246";"A fat Batman with a sopping wet scrotum.";"0"
"3247";"A fortune cookie containing a wasp.";"0"
"3248";"A greasy pork sandwich served on a dirty ashtray.";"0"
"3249";"A Japanese tourist who wants something very badly but cannot communicate it.";"0"
"3250";"A Japanese whaling operation.";"0"
"3251";"A LAN party.";"0"
"3252";"a low sucking sound";"0"
"3253";"A magical cupboard that brings sex toys to life.";"0"
"3254";"A man of means by no means.";"0"
"3255";"A nautical theme.";"0"
"3256";"A Nuclear Deterrence Operations Service Medal that somehow gives your worthless life meaning.";"0"
"3257";"A paternity test.";"0"
"3258";"A phantasmagoria of anal delights.";"0"
"3259";"a pillow biter";"0"
"3260";"A pineapple with chlamydia.";"0"
"3261";"A pocket diaper.";"0"
"3262";"A prayer bouquet.";"0"
"3263";"A sad god with a shit-covered pair of nipples.";"0"
"3264";"A sales team of clowns and pedophiles.";"0"
"3265";"a slightly used tampon";"0"
"3266";"A smiling bro with a glistening cock.";"0"
"3267";"A Soft Pink Hole";"0"
"3268";"A spontaneous musical number.";"0"
"3269";"a squeeze of the hand";"0"
"3270";"A surprisingly low amount of prison rape.";"0"
"3271";"A sweet spaceship.";"0"
"3272";"A swift hoog to the face.";"0"
"3273";"A vagina that tastes like the bathroom floors at Tom's Diner.";"0"
"3274";"A wedding reception. Again.";"0"
"3275";"Actually giving a shit";"0"
"3276";"All my gentleman suitors.";"0"
"3277";"all pants are half off today";"0"
"3278";"an all-you-can-eat pussy buffet";"0"
"3279";"An Army of smack heads with HIV infected needles.";"0"
"3280";"An ass like two football helmets.";"0"
"3281";"An Etsy steampunk strap-on.";"0"
"3282";"An Evening with Michael Buble.";"0"
"3283";"An Ex-Porn Star Kindergarten Teacher";"0"
"3284";"An unhinged Ferris wheel rolling toward the sea.";"0"
"3285";"An unhinged Ferris wheel rolling toward the sea.";"0"
"3286";"An unsurprising rash.";"0"
"3287";"Andrew Hore Clubbing Seals";"0"
"3288";"Another surprising Osprey crash.";"0"
"3289";"Basic trainees.";"0"
"3290";"Being a clever little girl.";"0"
"3291";"Being a dumb ox.";"0"
"3292";"Being a know-it-all.";"0"
"3293";"Being back-to-back World War Champions!";"0"
"3294";"Being blamed for things I didn't do.";"0"
"3295";"Being fat from noodles.";"0"
"3296";"Being wholly unimpressed";"0"
"3297";"Big bad mama nipples.";"0"
"3298";"Big Blue.";"0"
"3299";"Big ol' floppy titties.";"0"
"3300";"Bill Clinton.";"0"
"3301";"Blood fisting";"0"
"3302";"Blowing Stacks at The Kiddy Arcade";"0"
"3303";"Born again virgins.";"0"
"3304";"Bosveld lapa porn.";"0"
"3305";"Bullshitting my ass off.";"0"
"3306";"Buying the right toothbrush cup for my lifestyle.";"0"
"3307";"Catch all this shit rolling down hill.";"0"
"3308";"Chugging down a bucket of giraffe cum.";"0"
"3309";"Clarke Gayford's fishing show";"0"
"3310";"Clenching as you anticipate their inadvertent thrust into the wrong hole";"0"
"3311";"Cockasaurus rex: the horniest dinosaur of them all.";"0"
"3312";"Consent.";"0"
"3313";"Converting your sex dungeon into a baby room";"0"
"3314";"Crabs";"0"
"3315";"Crushing on a lunch lady.";"0"
"3316";"Crying kids in Church.";"0"
"3317";"Cumming Hard";"0"
"3318";"Dad's hemorroid pad";"0"
"3319";"Daddy's credit card.";"0"
"3320";"Death by teddy bear.";"0"
"3321";"deformities floundering in seas of blood and blue paint";"0"
"3322";"Demons and shit.";"0"
"3323";"Dining with cardboard cutouts of the cast of Friends.";"0"
"3324";"Dinner at a fine restaurant with candlelight, small portions, tablecloths, and a remote-controlled bullet in your partner.*";"0"
"3325";"Disco Inferno.";"0"
"3326";"Doritos and a Fruit Roll-Up.";"0"
"3327";"Double rainbows.";"0"
"3328";"Drinking my bro's pee-pee right out of his peen.";"0"
"3329";"Drinking the tears of cancer patients.";"0"
"3330";"Dying but miraculously getting brought back to life.";"0"
"3331";"Eating an entire box of chocolates.";"0"
"3332";"Eating too many Cinnabons and then vomiting and then eating the vomit.";"0"
"3333";"Emotional baggage.";"0"
"3334";"Enough chocolate to drown in";"0"
"3335";"Exorcism.";"0"
"3336";"Face Sitting";"0"
"3337";"Fetish parties";"0"
"3338";"Filling every pouch of a UtiliKilt??? with pizza.";"0"
"3339";"Filling out preschool applications while still pregnant.";"0"
"3340";"Finding your boat boo's slappy chokey bondage vid on Pornhub.";"0"
"3341";"Fitting all your blongings into a seabag.";"0"
"3342";"Flying saucers";"0"
"3343";"Four hours of truly goofy sex with the Blue Man Group.";"0"
"3344";"Fuck stains.";"0"
"3345";"Gandalf's perfectly shaped eyebrows.";"0"
"3346";"Gargling jizz.";"0"
"3347";"Gay animals.";"0"
"3348";"Generational wealth.";"0"
"3349";"Genetically modified organisms";"0"
"3350";"George Clooney's wife";"0"
"3351";"Getting aborted.";"0"
"3352";"Getting hit below the belt with a football";"0"
"3353";"Getting your dick wet.";"0"
"3354";"Glamping with Muammar Gaddafi.";"0"
"3355";"Going around sniffing people's armpits.";"0"
"3356";"Grandpa's bald spot.";"0"
"3357";"Grassroots support";"0"
"3358";"Having $57 in the bank.";"0"
"3359";"Having a pint with Aquinas.";"0"
"3360";"Having sex too soon after giving birth.";"0"
"3361";"Having sloppy sex as your dog watches.";"0"
"3362";"Hillary Clinton's death stare.";"0"
"3363";"Hire that Stripper";"0"
"3364";"Historically black colleges.";"0"
"3365";"Hot brown piss.";"0"
"3366";"Hot doooooooogs.";"0"
"3367";"How bad my daughter fucked up her dance recital.";"0"
"3368";"How wonderful it is when my master throws the ball and I go and get it for him.";"0"
"3369";"Huge tits and a can-do attitude.";"0"
"3370";"Indian burns.";"0"
"3371";"Inserting a .50 cal round between your butt cheeks and squeezing.";"0"
"3372";"intolerably vivid dreams";"0"
"3373";"Jagerbombs";"0"
"3374";"Jeff Price.";"0"
"3375";"Jesus's death.";"0"
"3376";"Jumping rope with a bunch of worms tied together.";"0"
"3377";"Just the tip...........and the rest of the penis.";"0"
"3378";"Kim Jong-un's barber.";"0"
"3379";"Letting Gemma collins squirt on your face";"0"
"3380";"Liam Neeson";"0"
"3381";"Literally fucking the shit out of someone.";"0"
"3382";"Living in a trashcan.";"0"
"3383";"Living in an old rectory with other singles.";"0"
"3384";"Lokking for your Dad's porn stash";"0"
"3385";"Mad Stylin', yo.";"0"
"3386";"Maintaining eye contact with a grown man while he takes a shit.";"0"
"3387";"Making a list of people to kill.";"0"
"3388";"Making shit up.";"0"
"3389";"Making the printer work.";"0"
"3390";"Masturbating in a robe like a rich person.";"0"
"3391";"maximum effort, minimal gain";"0"
"3392";"Mean people";"0"
"3393";"Mediocre pizza";"0"
"3394";"Mild racism and extreme homophobia";"0"
"3395";"Mom's ability to take a cock.";"0"
"3396";"Moon a Prime Minister.";"0"
"3397";"Moral bankruptcy.";"0"
"3398";"Muff Diving";"0"
"3399";"multiple personality disorder";"0"
"3400";"My father, who is a walrus.";"0"
"3401";"My first kiss.";"0"
"3402";"My magic awand";"0"
"3403";"My mate Dave.";"0"
"3404";"Neing trapped in the belly of a whale.";"0"
"3405";"Not covering your mouth when you sneeze";"0"
"3406";"Not having silly talk.";"0"
"3407";"Nothing. Absolutely nothing.";"0"
"3408";"Nuclear engineers.";"0"
"3409";"Nunchucks.";"0"
"3410";"on her left breast, a mole";"0"
"3411";"One bottle of good wine and 3 bottles of blended garbage";"0"
"3412";"One rude motherfucker";"0"
"3413";"One titty hanging out.";"0"
"3414";"Our mutual friend Brad.";"0"
"3415";"Oversharing on social media";"0"
"3416";"Powerful allergies";"0"
"3417";"Preying that your spouse doesn't accidentally meet your boat boo at the commissary.";"0"
"3418";"Pumpkin spice flavored condoms.";"0"
"3419";"Putting Baby in a corner.";"0"
"3420";"quick and easy, just the ways I like it";"0"
"3421";"Racially biased employment equity questions.";"0"
"3422";"Revenge gifting annoying toys";"0"
"3423";"Reverse gentrification.";"0"
"3424";"Richi McCaw; the PM we want, but will never deserve";"0"
"3425";"Ripping off one company, who already ripped off another company, who stole the idea from another company.";"0"
"3426";"Ripping out anal beads like you're starting a lawnmower.";"0"
"3427";"Rising sea levels consistent with scientific predictions.";"0"
"3428";"Role playing with moist towelettes.";"0"
"3429";"Running naked through sprinklers.";"0"
"3430";"Ryanair.";"0"
"3431";"Sanctimommies";"0"
"3432";"Sandwich.";"0"
"3433";"Santa cumming down your chimney.";"0"
"3434";"Saving 20% or more on khakis.";"0"
"3435";"Screaming Orgasm";"0"
"3436";"Scrotemeal.";"0"
"3437";"Scrubbing under the folds.";"0"
"3438";"Self-folding lundry.";"0"
"3439";"sexual inadequacy";"0"
"3440";"Sexual intercourse.";"0"
"3441";"Shagging in a flak jacket";"0"
"3442";"Shitting perfectly into a hot dog bun.";"0"
